Pays,Ville,Année,Mois,Température (°C),Humidité (%),Vent (m/s),Pression (hPa),Score Météo
Albania,Tirana,2024,5,25.647058823529413,57.529411764705884,3.632382,1012.2352941176471,92.6470588235294
Albania,Tirana,2024,6,30.84333333333333,45.766666666666666,3.9852170666666664,1012.9,81.33333333333333
Albania,Tirana,2024,7,34.63793103448276,37.0,5.2193904137931035,1010.2413793103449,74.82758620689656
Albania,Tirana,2024,8,34.980645161290326,32.12903225806452,5.034986516129033,1010.5483870967741,72.90322580645162
Albania,Tirana,2024,9,27.516666666666666,48.266666666666666,2.5333536,1013.0,89.16666666666667
Albania,Tirana,2024,10,21.835483870967742,56.806451612903224,1.7043147096774194,1019.5483870967741,86.61290322580645
Albania,Tirana,2024,11,13.783333333333333,59.13333333333333,1.7037173333333335,1020.8666666666667,75.83333333333333
Albania,Tirana,2024,12,11.741935483870968,62.58064516129032,1.8826315483870968,1018.4193548387096,75.64516129032258
Albania,Tirana,2025,1,13.425806451612903,58.96774193548387,1.744637612903226,1021.1612903225806,74.35483870967742
Albania,Tirana,2025,2,12.428571428571429,52.42857142857143,1.4375115,1023.6071428571429,78.03571428571429
Albania,Tirana,2025,3,16.067741935483873,51.61290322580645,2.1442823870967747,1016.4193548387096,77.41935483870968
Albania,Tirana,2025,4,18.403333333333332,49.833333333333336,2.2583514000000005,1015.3,79.5
Albania,Tirana,2025,5,21.664516129032258,50.96774193548387,2.2840684516129035,1013.9677419354839,87.25806451612904
Albania,Tirana,2025,6,29.323333333333334,38.36666666666667,2.1768692666666665,1016.4666666666667,84.66666666666667
Albania,Tirana,2025,7,32.36,28.0,1.6777912000000001,1015.2,80.0
